channel,degree_centrality,betweenness_centrality,pagerank
Street Speed 717,0.0014541929229277752,0.00024065976069993084,0.00025313147377261324
ThatcherJoe,0.011633543383422202,0.00030607057138015736,0.00025216607386940854
TMZSports,0.007755695588948134,6.859715395919817e-05,0.0002521151229576392
iggyazaleamusicVEVO,0.018904507998061076,1.0987751214023487e-05,0.0002520591556459514
The Tommy Edison Experience,0.009694619486185168,1.940804521773636e-07,0.00025204654470896285
OWN,0.031992244304411055,0.001318744199811537,0.0002517417163642835
Wouldn't Change a Thing,0.009694619486185168,0.0,0.000251280501271915
CBS Evening News,0.016965584100824042,0.0024021421439275694,0.0002512569096688933
Arden Rose,0.010664081434803685,0.002490394847049117,0.00025084026472635315
Marco Reps,0.010664081434803685,0.0002954404807302994,0.0002503192306476136
Mamrie Hart,0.013572467280659235,1.062051363303906e-05,0.0002502725471850658
Engineering Explained,0.0014541929229277752,0.0,0.0002502674078321557
ScottyMcCreeryVEVO,0.018904507998061076,1.3615936517845772e-05,0.0002501989148650105
The Cuddle Squad,0.018419777023751818,0.0016796070786679925,0.0002501382432490118
Victoria's Secret,0.03587009209888512,0.0004593257601373852,0.00024985961204636206
Shameless Maya,0.02132816286960737,0.0008378185777496483,0.0002497480470357682
Jason Yu,0.011148812409112942,0.00022545846609124125,0.0002492726411759792
shane,0.017450315075133303,0.00012387336466302787,0.0002488336297119766
Verizon,0.010179350460494426,0.0005437401120732863,0.0002487972972071615
Bud Light,0.03490063015026661,0.0008797542783777919,0.0002482804427112063
Mitchell Moon,0.009694619486185168,1.6496838435075904e-06,0.00024779950048596283
Revolt TV,0.030053320407174018,4.2506552065590334e-05,0.00024738042268837964
BerkleyLovesTori,0.010664081434803685,2.9891810980054265e-05,0.00024652968763499424
TNT,0.03296170625302957,1.2062951780929236e-05,0.0002463966328816572
Bethesda Softworks,0.009694619486185168,3.9012131296257936e-07,0.00024626794476604154
Clash of Clans,0.009694619486185168,3.9012131296257936e-07,0.00024626794476604154
HALO,0.009694619486185168,3.9012131296257936e-07,0.00024626794476604154
gameslice,0.009694619486185168,3.9012131296257936e-07,0.00024626794476604154
Kingdom Hearts,0.009694619486185168,3.9012131296257936e-07,0.00024626794476604154
Studio MDHR,0.009694619486185168,3.9012131296257936e-07,0.00024626794476604154
Cody'sBLab,0.010664081434803685,0.0008243212436705682,0.0002462090901501034
Summoning Salt,0.004362578768783326,0.0002448460951053769,0.00024617031994159544
mittromney,0.011148812409112942,0.00013434797884265813,0.00024586959004500034
MTV International,0.034415899175957346,2.291879847365561e-05,0.00024582119276175086
doddlevloggle,0.034415899175957346,2.291879847365561e-05,0.00024582119276175086
ChangeofplanZ,0.034415899175957346,2.291879847365561e-05,0.00024582119276175086
Persil ProClean,0.013572467280659235,0.0004888691866254938,0.00024548937129411735
Kraft Brand,0.013572467280659235,0.0004888691866254938,0.00024548937129411735
TurboTax,0.008725157537566652,0.00011329401138313879,0.0002454708187218751
DrinkBODYARMOR,0.0067862336403296175,0.0,0.00024525069612520866
Walking With Giants,0.010664081434803685,1.1697387111156339e-05,0.0002452270225888017
New York Daily News,0.015026660203587009,9.082960067429625e-06,0.0002450898154992072
KISS FM UK,0.022782355792535142,9.308412701696917e-05,0.0002449652484287932
Strange incident,0.028599127484246246,0.00013688437461433932,0.00024472101710557395
MYSTERY SCIENCE THEATER 3000,0.012603005332040718,0.00013934514221203555,0.0002445079129984857
FILMWEBTV,0.014057198254968492,0.0007347257550458749,0.0002443865794300432
Vinheteiro,0.031022782355792537,0.00085542765880419,0.0002443537694116114
ALL URBAN CENTRAL,0.031022782355792537,0.00085542765880419,0.0002443537694116114
KBSKpop,0.031507513330101794,0.000589831885862227,0.000244317235878622
PhakeNam,0.03053805138148328,0.0010277434132246793,0.00024430222538149163
3Blue1Brown,0.0067862336403296175,9.704022608868179e-07,0.00024416218929104256
AutoGuide.com,0.002423654871546292,0.0,0.00024413531927501786
LoeyLane,0.03247697527872031,0.000529043567246988,0.00024378543571218166
Seonkyoung Longest,0.011633543383422202,0.0,0.00024374149007346847
DonDiablo,0.019873969946679594,0.00023168781973011905,0.00024366600661852498
LavenderTowne,0.016480853126514785,0.0011318242743370783,0.00024364961952713074
Groupon,0.031992244304411055,3.4468914254175874e-05,0.00024340091570283946
KFC,0.031992244304411055,3.4468914254175874e-05,0.00024340091570283946
Rebel Wilson,0.015511391177896268,1.7973496422266377e-05,0.00024334408104281107
ESPN UK,0.0067862336403296175,9.724706799248716e-05,0.00024320844529777903
Sauber F1 Team,0.008725157537566652,0.0,0.0002430487177687794
DuckSoss,0.012603005332040718,2.2189402935963858e-05,0.00024290719299649606
BellaThorneVEVO,0.019389238972370337,1.4187599874240114e-06,0.000242860468870223
Hazel Hayes,0.011633543383422202,0.0012901857892913342,0.00024268094955363635
Brat,0.028114396509936985,2.909884678812521e-05,0.0002426331941229764
Zendaya,0.028114396509936985,2.909884678812521e-05,0.0002426331941229764
DreamCastle_629,0.019389238972370337,2.7680034405433083e-06,0.00024250086016044454
Edward Avila,0.015996122152205527,6.0644225760713954e-05,0.00024229110407066918
Crusoe the Celebrity Dachshund,0.004362578768783326,3.2346742029560596e-07,0.00024226421760893772
CrossFit®,0.006301502666020359,5.7414813390340396e-05,0.00024220509253045167
Paris Hilton,0.019873969946679594,3.6898130138518287e-05,0.00024186873927365462
KFlayVEVO,0.019873969946679594,3.6898130138518287e-05,0.00024186873927365462
Demi Lovato,0.031507513330101794,2.1197955308958462e-05,0.0002417658653487399
BETNetworks,0.029083858458555503,0.00021386490312442255,0.00024176523546250687
Alex Meyers,0.029083858458555503,0.00021386490312442255,0.00024176523546250687
Scotty Kilmer,0.0014541929229277752,0.0,0.00024104771576766523
JP & Julia,0.012118274357731459,0.0005527118335900632,0.00024098485532247763
Budweiser,0.03926320891904993,0.0007641686081142731,0.00024098448798286649
Orion Pictures,0.013572467280659235,0.0043411291587610095,0.00024087666868724615
shgurr,0.008240426563257392,1.4556033913302268e-06,0.0002408556931401328
League of Legends,0.0033931168201648087,2.204437470773868e-05,0.0002406917366791586
Pero Like,0.011148812409112942,2.2734825360409517e-05,0.00024065850691878363
Good Morning Britain,0.034415899175957346,0.00011984703141405002,0.00024038020450824215
BaconLegs,0.012603005332040718,0.0003701981128055831,0.00024001390845662885
littlerobotgirl,0.010664081434803685,1.528163023615029e-05,0.00023998874248300315
AvE,0.010664081434803685,3.77074782181371e-05,0.0002395646654303308
Turkish Airlines,0.002423654871546292,0.0,0.00023900942961488196
Barcroft Animals,0.0053320407174018425,0.0008233263311180665,0.00023875320561278794
BT Sport,0.008240426563257392,0.0017870107714593288,0.0002384899021540762
NIXOLAS,0.009694619486185168,0.0026098868183605313,0.00023846501449367204
The Ohana Adventure,0.03926320891904993,0.00477629414231825,0.00023814737611743984
Despierta América,0.03053805138148328,7.059608134897512e-05,0.00023754727873795812
Elvis Duran Show,0.03053805138148328,7.059608134897512e-05,0.00023754727873795812
Los Angeles Times,0.011633543383422202,0.0,0.00023734082156667954
ASMR Darling,0.028599127484246246,0.0005251649152725404,0.00023724528016754316
The 1975,0.025206010664081437,1.3700135581728959e-05,0.00023720146095432482
Ryan Davidson,0.010664081434803685,0.0006153306024680354,0.00023712880719938326
Galantis,0.02084343189529811,5.8008490706345335e-06,0.00023709643359250506
Will Darbyshire,0.009694619486185168,0.00011651966239307432,0.00023705178766144464
Slooh,0.010179350460494426,0.0002256661837131595,0.00023695785293369832
Alec Steele,0.034415899175957346,0.00021907566216893234,0.00023685211602224884
Christopher Davis,0.010179350460494426,0.0005488611173188996,0.00023658993573792968
TmarTn2,0.0029083858458555504,0.0,0.0002364066545917024
BonJoviVEVO,0.016480853126514785,0.0004127461502323987,0.00023612161777085178
Mashed,0.028599127484246246,0.00030753778037953105,0.00023608711537635518
notnotryan,0.014057198254968492,0.001903358467509824,0.00023566411348687632
Smyang Piano,0.015996122152205527,3.58533034230361e-05,0.0002355978310938084
StingVEVO,0.015511391177896268,2.242263124003341e-06,0.00023541737242439989
Hudson Moore,0.015511391177896268,2.242263124003341e-06,0.00023541737242439989
Animal Planet,0.03296170625302957,0.0008097353031522623,0.00023500722796380698
India Love,0.018904507998061076,0.0006253650461155012,0.0002346491226059268
AviciiOfficialVEVO,0.016480853126514785,0.00013730914142631796,0.0002346069741105658
Jon B.,0.02035870092098885,0.0003994801944061449,0.0002345714103309772
Duston Ward,0.005816771691711101,1.6863224800964845e-05,0.00023408644595657803
Niki and Gabi,0.018419777023751818,0.0038178966642172666,0.00023386679336388284
The king of DIY,0.004847309743092584,0.004959988371132059,0.0002338297299157141
Dr. Sandra Lee (aka Dr. Pimple Popper),0.008725157537566652,0.0007067638409655713,0.00023353537625299842
Mark Sales,0.012118274357731459,0.0009038301310816269,0.00023308657029493158
grandayy,0.03538536112457586,0.0007337198408712944,0.00023302192460292995
LD Entertainment,0.009694619486185168,5.275214512654174e-06,0.00023270562327956933
AnimalWised,0.0019389238972370335,0.0,0.00023251807500082535
Helpful Vancouver Vet,0.002423654871546292,0.0,0.00023217455597961578
I.T. Channel,0.03053805138148328,1.3504307794656055e-05,0.00023188536547753483
LouisTomlinsonVEVO,0.01793504604944256,0.0016684601311244263,0.0002315560932800266
blayze999,0.012603005332040718,7.60939974606233e-05,0.0002312076300734673
Pick Up Limes,0.010179350460494426,1.7353580217254218e-05,0.0002309775347666647
Hayley Kiyoko,0.015026660203587009,4.667918232186323e-06,0.00023060731038677972
Matt and Kim,0.015026660203587009,4.667918232186323e-06,0.00023060731038677972
AnselElgortVEVO,0.015026660203587009,4.667918232186323e-06,0.00023060731038677972
Paweł Zadrożniak,0.018904507998061076,0.0017049739652132295,0.0002301102250038259
ombremor,0.02084343189529811,0.0001955890989691202,0.00023002958440002666
Dennis Kapatos,0.006301502666020359,2.6222617698132705e-05,0.00023002104945878235
Beats 1 on Apple Music,0.018419777023751818,0.001707295169765035,0.00022973604121004788
Circus HalliGalli,0.03053805138148328,0.0002685634309100326,0.00022971834247142433
Dancing On Ice,0.03053805138148328,0.0002685634309100326,0.00022971834247142433
Nicki Shields,0.0019389238972370335,0.0,0.0002294571275151869
Anthem Lights,0.02132816286960737,6.055240689766858e-05,0.00022938771964045568
communitychannel,0.03296170625302957,0.00027565334142170465,0.00022902993061201774
Mike Diva,0.03296170625302957,0.00027565334142170465,0.00022902993061201774
The Oregonian,0.011633543383422202,0.0,0.0002288328435514656
CMT,0.02956858943286476,3.804051509177137e-05,0.00022838711823217056
Kylie Moy,0.02956858943286476,3.804051509177137e-05,0.00022838711823217056
Howl Of A Dog,0.004847309743092584,9.359035414082558e-06,0.0002283868532809984
Tony Baker Comedy,0.02956858943286476,0.0004575859902066556,0.00022778826493715602
TheCubician,0.03538536112457586,0.003354128313896082,0.00022769458683628466
MAZELEE,0.010664081434803685,0.0005068973621322544,0.0002272754279826739
The 2x Family,0.010664081434803685,0.0005068973621322544,0.0002272754279826739
WXYZ-TV Detroit | Channel 7,0.016480853126514785,0.0008998863985114691,0.0002270821834407
ET Canada,0.03344643722733883,0.0010588448382469475,0.00022663674217010538
WhatCulture Wrestling,0.03344643722733883,0.0010588448382469475,0.00022663674217010538
Let Me Explain Studios,0.008725157537566652,3.092493488562307e-05,0.0002264877710077162
RachelPlattenVEVO,0.023267086766844403,0.0004324160830440186,0.00022567417916218084
Tpindell,0.015511391177896268,2.8500624590978538e-05,0.00022553478461413717
Smequle,0.008725157537566652,0.0,0.0002253587749350494
Mercedes-AMG Petronas Motorsport,0.009209888511875909,8.831450291959846e-05,0.00022521451967914054
RagnBoneManVEVO,0.014057198254968492,0.0,0.00022510385712768246
Chris Lee,0.009694619486185168,5.9581718614146695e-06,0.0002250273149772804
Newsflare,0.0053320407174018425,0.00013317590599690147,0.00022498375390863154
stacyvlogs,0.003877847794474067,1.4273928960337164e-05,0.00022488766885618957
JK Brickworks,0.036839554047503636,0.0008455533877453295,0.00022477914292874516
David Windestal,0.006301502666020359,3.811975760655399e-05,0.00022472865861741792
MGMTVEVO,0.017450315075133303,3.443083108638171e-05,0.0002246662509919926
FunForLouis,0.010179350460494426,0.00017239414417937948,0.0002246408025045381
Candide Thovex,0.009209888511875909,0.0012846386699134366,0.00022453422271394454
HQVideoDude,0.022297624818225885,0.0003745540035608794,0.0002243729181872327
Darren Criss,0.022297624818225885,0.0003745540035608794,0.0002243729181872327
Loudwire,0.022297624818225885,0.0003745540035608794,0.0002243729181872327
legofreedom1,0.022297624818225885,0.0003745540035608794,0.0002243729181872327
HANSE 한세,0.017450315075133303,0.00022905741463906658,0.0002240668104261763
BishopBriggsVEVO,0.016965584100824042,1.3882590898383496e-06,0.0002240327538873391
Wallows,0.016965584100824042,1.3882590898383496e-06,0.0002240327538873391
RickyMartinVEVO,0.016965584100824042,1.3882590898383496e-06,0.0002240327538873391
Sufficiently Advanced,0.007270964614638876,6.792815826207724e-07,0.00022396859115272725
Eva Lunde Bentley,0.007270964614638876,6.792815826207724e-07,0.00022396859115272725
Peloton,0.010664081434803685,4.42070930338035e-05,0.00022386175838962405
Bruce Land,0.009694619486185168,0.00019880497708228578,0.000223371618478203
DIY Perks,0.013572467280659235,0.0,0.0002232591517550113
Yoga With Adriene,0.014057198254968492,0.0,0.00022320525229124337
Guy Tang,0.014057198254968492,0.0,0.00022320525229124337
reputationswift,0.03053805138148328,0.00023619571947417528,0.00022302551170329488
Sprint,0.009209888511875909,0.0004844724721844443,0.00022286831590977683
"Rock me, Joey Santiago.",0.0033931168201648087,0.0,0.00022281407705926343
JamesAVEVO,0.019873969946679594,7.288917323398414e-07,0.00022258150784296794
A Chick Called Albert,0.004362578768783326,0.00023560348742893708,0.0002224751135822376
X Games,0.007270964614638876,5.510318347464434e-06,0.0002222725354589565
SodaStream,0.028599127484246246,3.05370301896386e-06,0.00022226921155516004
Corinne Leigh,0.009694619486185168,7.308230946458965e-07,0.0002217273071308736
CrashRacing,0.0019389238972370335,6.469348405912119e-07,0.00022149596209692084
Samsung Mobile USA,0.026660203587009212,0.00014228299232764302,0.00022136460400997348
Braxen McConnell,0.013087736306349976,0.0026346547351504203,0.00022133537299368463
Function,0.0067862336403296175,0.0004593785935691129,0.00022125124063587868
Drew Lynch,0.016480853126514785,0.00023665561500067395,0.000221193910089808
Sports Illustrated,0.007270964614638876,1.0552385520990314e-05,0.00022118738724724715
Entertainment Weekly,0.03780901599612215,0.00044109134381462874,0.0002211782037411509
Sound Bites,0.031992244304411055,6.152513301897622e-05,0.0002210725505672321
Kristin Johns,0.011148812409112942,4.608675585984439e-06,0.00022064022800825353
EA SPORTS FIFA,0.003877847794474067,0.0006694565598705199,0.0002203957545436376
Terrormink,0.009694619486185168,0.0008959485821791177,0.0002203519575768932
RetroManCave,0.007755695588948134,0.0005328973950961691,0.00022032725609314678
Apple Support,0.010179350460494426,4.9210620281509575e-06,0.00022015739618945696
Bret Baier,0.013572467280659235,1.0512691159607193e-06,0.00021994010190493166
WFLA News Channel 8,0.013572467280659235,1.0512691159607193e-06,0.00021994010190493166
Onur Altuğ Sever,0.007270964614638876,0.0,0.0002197477949403223
Voicebot,0.008725157537566652,0.0,0.00021950671022041488
The Sports King,0.008725157537566652,0.0,0.00021950671022041488
PONY Syndrome,0.015511391177896268,0.00013754436764914927,0.00021933978440972357
Interscope Records,0.018419777023751818,5.171939344482939e-06,0.00021918858448367293
PeterSripol,0.009209888511875909,0.0025885507979159345,0.00021908388137993726
Sport Hub,0.010179350460494426,0.00039530285423849807,0.00021887168061853347
Eric Strebel,0.018904507998061076,0.00016566714039801245,0.000218835805550252
New Amsterdam,0.028599127484246246,3.558141623251666e-07,0.0002185344231892768
Ryan Canty,0.03877847794474067,0.0006712087781562026,0.0002185096513877862
NinaNesbittMusicVEVO,0.016965584100824042,9.43287982643176e-05,0.00021825480948832124
DopeBoyTroy,0.016965584100824042,9.43287982643176e-05,0.00021825480948832124
Mr Ben Brown,0.013087736306349976,0.00010610786699491502,0.0002180875429059362
Brian Klug,0.02714493456131847,7.970488624054678e-06,0.00021803456180845195
End of Ze World,0.009694619486185168,0.0006345055160036161,0.00021771412664635566
TRYANGLE FILMS,0.009209888511875909,0.00012201940778023094,0.0002175968985127938
Kevin Durant,0.008725157537566652,0.00036790036422551357,0.00021735948181235355
Symon,0.022782355792535142,0.0026741603629962304,0.00021704622898065386
Extra Credits,0.0067862336403296175,0.0060631855099901695,0.0002169044661153647
Kingsley,0.031992244304411055,2.314497409509912e-05,0.00021650206652218184
Ryan Williams,0.031992244304411055,2.314497409509912e-05,0.00021650206652218184
Samantha Maria,0.016965584100824042,0.00012354925049057282,0.00021646854575825552
Asthmatic Kitty Records,0.015026660203587009,6.843495461759407e-06,0.0002164047884326343
SIRAH,0.023267086766844403,0.0003491448846484454,0.00021616930636245336
Allie Glines,0.015026660203587009,0.0003645400171056409,0.0002161427195498236
IFC,0.011633543383422202,1.9408045217736357e-06,0.00021610575063953194
Pitchfork,0.014057198254968492,3.2362468384326885e-06,0.00021594910939764025
Austin Burk,0.01793504604944256,0.00013638191297935272,0.00021589690724203294
Bethany Wilhelm,0.012118274357731459,1.212558638748741e-05,0.00021588548312487818
gamelovercommercials,0.029083858458555503,0.0005824778823796911,0.00021561926031383744
PBS Space Time,0.006301502666020359,0.00040176783700719205,0.00021556357511503513
iHasCupquake,0.0033931168201648087,0.00012212424111214605,0.0002153649992293636
Shesez,0.003877847794474067,0.00037911759186096865,0.00021536352236294851
Nike,0.005816771691711101,1.0921782308804578e-06,0.000215362811129382
Technomanila,0.03296170625302957,0.0003531309279685383,0.0002152830070910699
BeckVEVO,0.016480853126514785,0.0012796161896805592,0.0002148217136244149
IAmAnneMarie,0.018419777023751818,3.710455880198958e-05,0.000214460995690651
AT&T,0.006301502666020359,0.0001068827887465041,0.00021423956145339617
Keith Urban,0.036839554047503636,0.002609227998219118,0.00021406022408016764
Lil Peep,0.015026660203587009,1.0011327429624873e-05,0.00021403863420312724
Zach Simmons,0.033931168201648085,0.0009364478506772841,0.0002137495083342955
East Idaho News,0.014057198254968492,3.703128693100633e-05,0.00021355203990930556
FrenchMontanaVEVO,0.013087736306349976,2.3566912050108434e-07,0.00021350685790636316
BLACKPINK,0.009209888511875909,1.3829907182134524e-05,0.00021328902237390532
MN khan,0.009209888511875909,1.3829907182134524e-05,0.00021328902237390532
Marie McGann,0.02472127968977218,3.47485102770356e-06,0.0002129983234038587
KIND Snacks,0.02617547261269995,0.0005349350172796293,0.00021296960811807171
3D Printing Nerd,0.012118274357731459,0.003974808625520091,0.00021260399649283195
Miss Universe,0.034415899175957346,0.007620937850458554,0.00021253322000157706
ELLEUKTV,0.015511391177896268,0.00012918059203700886,0.0002123672369952652
UJ,0.010179350460494426,7.503206788812363e-05,0.0002122745515111328
Jake Roper,0.009209888511875909,0.00023428815929547186,0.00021197830760459981
Pac-12 Networks,0.0067862336403296175,0.0,0.0002118695848754219
Fox Business,0.011148812409112942,0.0,0.000211168450003564
Tanner Braungardt,0.008240426563257392,4.202408543515005e-05,0.00021092275674641472
John Maclean,0.01793504604944256,0.00024021927566383506,0.00021086754238285347
Máquina Voadora,0.0067862336403296175,0.0,0.0002107834262492949
vnbreyes,0.005816771691711101,0.0005137559979801176,0.00021070674361066579
Oscars,0.008240426563257392,2.2759907458989605e-05,0.00021055468695945655
Zebra Corner,0.013087736306349976,0.00037604639106919216,0.0002102202600242203
Unique Vibes,0.02132816286960737,0.00011812801942797959,0.00021017742942646377
Recanto Ecológico Rio da Prata,0.0033931168201648087,7.604801991513875e-06,0.0002101394701986073
gzumwalt,0.006301502666020359,2.6955618357967167e-07,0.0002100811761439161
adidas Football,0.0053320407174018425,1.2938696811824238e-06,0.00020998382492591416
TheVampsVEVO,0.013572467280659235,1.6173371014780298e-07,0.0002097400839030653
DreamWorksTV,0.025690741638390694,0.0,0.00020957608860418427
Video Library,0.0019389238972370335,0.0009316465279314945,0.0002094841251329773
Rella On the radio,0.028114396509936985,1.0643409889077908e-05,0.00020929376503863503
The Ringer,0.028114396509936985,1.0643409889077908e-05,0.00020929376503863503
Amber Liu,0.028114396509936985,1.0643409889077908e-05,0.00020929376503863497
Lindsay Webster,0.008725157537566652,0.0001431862145771935,0.00020916488676315826
WhatsUpMoms,0.028599127484246246,3.997206237048951e-05,0.0002091338764832695
DoodleChaos,0.028599127484246246,3.997206237048951e-05,0.0002091338764832695
LustreLux,0.014541929229277752,3.270521197685711e-05,0.00020912273097377961
Veritasium,0.007270964614638876,1.6053225972956215e-05,0.00020881178221186818
Philadelphia 76ers,0.007755695588948134,1.3991681880451107e-05,0.0002085609676309466
Animal Adventure Park,0.004362578768783326,1.8225883819904936e-05,0.0002084143460041532
VOsprey22,0.007755695588948134,6.574475317508191e-06,0.00020806517628935254
TheUnlockr,0.006301502666020359,0.0010011986757718953,0.00020770080852299623
MGM,0.007270964614638876,0.00011539896887253088,0.00020756251713383944
Quicken Loans,0.007270964614638876,0.00022128897959641794,0.00020753665918918482
PointlessBlogVlogs,0.031507513330101794,4.8859167947679975e-05,0.00020739661169270885
First Aid Kit,0.019873969946679594,1.8806028568287522e-05,0.00020721513376907537
Xscape - Topic,0.019873969946679594,1.8806028568287522e-05,0.00020721513376907537
Adam Neely,0.02035870092098885,0.00016408097451199352,0.00020705280429278975
New England Patriots,0.005816771691711101,4.852011304434089e-07,0.00020679444050576712
Gustawny,0.016965584100824042,0.0,0.00020666327408201034
CBS Miami,0.009209888511875909,0.0002697886232325593,0.00020646955088671562
MOBO Awards,0.018904507998061076,1.5987327762002677e-05,0.00020615243438164776
Prime Video,0.031507513330101794,0.00012097035917544256,0.00020615101842883448
The Angie Martinez Show,0.031507513330101794,0.00012097035917544256,0.00020615101842883448
Ryan Is Driving,0.028114396509936985,0.001176901123634855,0.00020606324993076248
Dorkly,0.015026660203587009,7.917019335926132e-05,0.00020594993443955457
JonTronShow,0.015026660203587009,7.917019335926132e-05,0.00020594993443955457
Kelly Eden,0.007755695588948134,4.00676012878069e-06,0.00020583302983988332
Patrick Nan,0.007755695588948134,4.00676012878069e-06,0.00020583302983988332
hudsonunionsociety,0.0067862336403296175,1.6577705290149804e-06,0.00020574020206397438
Michael Callaghan,0.026660203587009212,0.0005955147932526974,0.00020563796016608027
Rainer Hilland,0.008725157537566652,6.299181997998175e-05,0.00020454535955552174
TobyMacVEVO,0.014057198254968492,1.5517104917419656e-05,0.00020446320284209669
BreakingBenjaminVEVO,0.014057198254968492,1.5517104917419656e-05,0.00020446320284209669
JayZVEVO,0.014057198254968492,1.5517104917419656e-05,0.00020446320284209669
CrowsEyeProductions,0.007270964614638876,9.554519402821954e-05,0.00020444701671689183
Brent Pella,0.011633543383422202,2.5680754920590265e-05,0.0002040530286985072
Cards Against Humanity,0.011633543383422202,2.5680754920590265e-05,0.0002040530286985072
ABC7,0.013572467280659235,0.00014684147404730766,0.00020354078496495268
F Milburn,0.010179350460494426,0.0003909320881495991,0.00020352185650169402
University of Rochester EEOC Complainants,0.010179350460494426,0.0003909320881495991,0.00020352185650169402
voordeel,0.025690741638390694,0.00010617862960142258,0.00020339171629988977
JessieJVEVO,0.023267086766844403,0.0004575805280213609,0.00020298055327726755
mvt.ias,0.023267086766844403,0.0004575805280213609,0.00020298055327726755
Matoma,0.023267086766844403,0.0004575805280213609,0.00020298055327726755
BeOurGuest,0.03247697527872031,0.0009673547566874315,0.00020292289860034942
Anew Start,0.014541929229277752,3.2346742029560596e-07,0.00020249820328963573
Sparkee Music,0.016480853126514785,1.0480151788106567e-05,0.0002023542368437078
rock on,0.016480853126514785,1.0480151788106567e-05,0.0002023542368437078
Saint Louis Chess Club,0.008725157537566652,0.0005329574803024164,0.00020217366910005812
Missouri Star Quilt Company,0.007270964614638876,0.0005975806717675257,0.00020165545414075958
Grandpa Kitchen,0.013572467280659235,2.5877393623648477e-06,0.00020163769924072626
Josh Levine,0.02714493456131847,0.0007604322617732202,0.000201601880054787
automotivemaster1972,0.02714493456131847,0.0007604322617732202,0.000201601880054787
Ryan Northover,0.02617547261269995,0.00021039751309831836,0.0002015813377741874
This Morning,0.02956858943286476,2.3294112563214494e-05,0.00020119286291780827
Be Amazed,0.02956858943286476,2.3294112563214494e-05,0.00020119286291780827
Troye Sivan,0.014057198254968492,1.0997892290050602e-06,0.0002011572290975862
TheKillersVEVO,0.014057198254968492,1.0997892290050602e-06,0.0002011572290975862
Nick Ramos,0.0067862336403296175,8.339893283472195e-06,0.00020115477751147268
greyson97,0.014541929229277752,1.8088304985985546e-06,0.00020108700506143068
leonalewis,0.014541929229277752,1.8088304985985546e-06,0.00020108700506143068
The Weather Channel,0.009694619486185168,1.3071639330126104e-05,0.00020088708797401936
Gregg Peterson,0.008725157537566652,0.00036790036422551357,0.00020017319006269052
Canada Soccer,0.008725157537566652,0.00036790036422551357,0.00020017319006269052
Renault Sport,0.0019389238972370335,0.0,0.00019995268703290034
730 WVFN,0.008240426563257392,0.001750175809133248,0.00019986872117779063
KTVU,0.02714493456131847,1.8243131010920572e-05,0.00019985539872604223
"One List , One Life",0.008725157537566652,5.062203864857237e-06,0.00019966088507809311
CBS Chicago,0.013087736306349976,4.31829006094634e-06,0.00019963247813369398
Movie Munchies,0.028599127484246246,6.195201179912824e-05,0.0001996041179932058
Mary Giannone,0.012118274357731459,0.0003688033430184928,0.00019947779087685862
David Dobrik,0.005816771691711101,0.0,0.00019946652452699143
Beyonce,0.015026660203587009,6.44966489230028e-05,0.00019843939967128995
NewsFunnies,0.014541929229277752,1.1379191764277848e-05,0.00019775117769955014
Caspar,0.028599127484246246,0.00028729357777935083,0.00019766340109208836
Freddie Lister,0.0053320407174018425,9.704022608868179e-07,0.00019735292859064294
Gcincorp Ecommerce and Real Estate,0.014057198254968492,0.004802445957907087,0.00019712431530110355
UEFA.tv,0.007270964614638876,0.0004937641312442222,0.00019684280488382194
Cam'ron,0.018419777023751818,0.00027439279668672596,0.00019671220198860904
John Sellars,0.02472127968977218,1.2190156400759514e-05,0.0001964691699443386
BleachersVEVO,0.015996122152205527,0.0003574129331634457,0.0001961935312483712
Intuit,0.008240426563257392,4.437387056901783e-05,0.00019560487816791083
Squarespace,0.008240426563257392,4.437387056901783e-05,0.00019560487816791083
Royal Academy of Arts,0.025206010664081437,4.093404355906231e-05,0.00019546801345038693
The Unipiper,0.03296170625302957,0.001617974392461903,0.00019539430535896364
The Key of Awesome,0.011633543383422202,0.00011871067653602386,0.00019515983056823981
Billboard News,0.02035870092098885,0.0004221859950468393,0.00019500695169846543
Rainsford,0.02035870092098885,0.0004221859950468393,0.00019500695169846543
officer401,0.029083858458555503,9.587878354168007e-05,0.00019500195087439142
Amazon.co.uk,0.029083858458555503,9.587878354168007e-05,0.00019500195087439142
emma chamberlain,0.028114396509936985,0.00017219564441745263,0.00019486246003709757
Big Ten Network,0.0067862336403296175,1.8011254084641695e-06,0.00019470822243168134
Marteen Estevez,0.013572467280659235,1.538648309073256e-06,0.00019422213238681776
melodysheep,0.013572467280659235,1.538648309073256e-06,0.00019422213238681776
Donut Media,0.0014541929229277752,0.0019098019292323445,0.0001941511536309496
"Tyler, The Creator",0.0029083858458555504,0.0,0.00019386162267135562
Aymeric Favard,0.009209888511875909,5.30233900920025e-05,0.00019377059619083052
Luke Korns,0.011148812409112942,0.00030815089946356297,0.00019361061425062767
Radio Andy,0.025206010664081437,0.00024447415345552477,0.00019334198156102149
LaToya Forever,0.02617547261269995,0.0002966062484660759,0.00019333442446440907
Choir! Choir! Choir!,0.015996122152205527,2.6366889093814598e-05,0.0001931492444320454
Squirrel Monkey,0.012118274357731459,7.444768885868183e-05,0.0001931224078218118
Esther Bellido,0.025690741638390694,4.790262998900451e-06,0.00019289507444343804
Hush Kit,0.008725157537566652,7.726522203279496e-07,0.00019289177212547404
